ID,issued_by_whom,first_name,date_of_issue,unit_code,series_and_number,surname,patronymic,gender,date_of_birth,place_of_birth,accr_obl,accr_ocr
20155,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
20158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20160,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20161,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,,
20163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,,
20165,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
20167,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20169,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,
20171,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,,
20172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
20173,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,
20174,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20175,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,,
20177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
20180,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,
20181,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,,
20182,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
20183,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20184,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20186,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20187,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
20188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20189,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20190,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,
20191,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,
20192,0.6363636363636364,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,,
20193,0.8333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
20194,0.21428571428571427,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,,
20195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,
20196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20197,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,
20198,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,,
20199,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,
20200,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
20203,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20204,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,,
20205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,
20208,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,
20209,0.5384615384615384,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,,
20210,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20211,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,,
20212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,,
20213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20214,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,
20215,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20216,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
20217,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,,
20218,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20219,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,
20220,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,,
20221,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,
20222,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,,
20224,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20225,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
20226,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20229,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,
20230,0.3125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
20232,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
20233,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20234,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,
20236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20237,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,
20238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20240,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20241,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,,
20242,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
20243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
20245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
